INFO 2024-01-30 19:30:41,938 Watching for file changes with StatReloader
INFO 2024-01-30 19:36:20,012 "GET /finance/2/update/ HTTP/1.1" 200 16121
INFO 2024-01-30 19:38:25,317 "POST /finance/2/update/ HTTP/1.1" 302 0
INFO 2024-01-30 19:38:25,434 "GET /finance/2/detail/ HTTP/1.1" 200 11170
WARNING 2024-01-30 19:38:25,992 Not Found: /favicon.ico
INFO 2024-01-30 19:38:44,623 "GET /result/create/ HTTP/1.1" 200 11096
INFO 2024-01-30 19:38:44,893 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2024-01-30 19:38:44,897 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
INFO 2024-01-30 19:38:44,908 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2024-01-30 19:38:44,909 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
WARNING 2024-01-30 19:38:45,592 Not Found: /favicon.ico
INFO 2024-01-30 19:38:49,071 "POST /result/create/ HTTP/1.1" 200 11146
INFO 2024-01-30 19:38:54,352 "POST /result/create/ HTTP/1.1" 302 0
INFO 2024-01-30 19:38:54,539 "GET /result/edit-results/ HTTP/1.1" 200 12718
WARNING 2024-01-30 19:38:55,255 Not Found: /favicon.ico
INFO 2024-01-31 02:50:56,044 "GET /finance/list/ HTTP/1.1" 302 0
INFO 2024-01-31 02:50:56,121 "GET /accounts/login/?next=/finance/list/ HTTP/1.1" 200 4002
INFO 2024-01-31 02:50:56,374 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 304 0
INFO 2024-01-31 02:50:56,378 "GET /static/dist/js/adminlte.js HTTP/1.1" 304 0
INFO 2024-01-31 02:50:56,384 "GET /static/dist/js/demo.js HTTP/1.1" 304 0
INFO 2024-01-31 02:50:56,386 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2024-01-31 02:50:56,390 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2024-01-31 02:50:56,394 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
INFO 2024-01-31 02:51:01,932 "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2024-01-31 02:51:01,978 "GET /finance/list/ HTTP/1.1" 200 10352
INFO 2024-01-31 13:32:44,507 Watching for file changes with StatReloader
INFO 2024-01-31 13:33:33,407 Watching for file changes with StatReloader
INFO 2024-01-31 13:34:14,691 Watching for file changes with StatReloader
INFO 2024-01-31 13:35:15,196 Watching for file changes with StatReloader
INFO 2024-01-31 13:35:31,216 "GET / HTTP/1.1" 302 0
INFO 2024-01-31 13:35:31,244 "GET /accounts/login/?next=/ HTTP/1.1" 200 3989
INFO 2024-01-31 13:35:31,882 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2024-01-31 13:35:31,891 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 304 0
INFO 2024-01-31 13:35:31,902 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 0
INFO 2024-01-31 13:35:31,916 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 304 0
INFO 2024-01-31 13:35:31,921 "GET /static/dist/js/demo.js HTTP/1.1" 304 0
INFO 2024-01-31 13:35:31,923 "GET /static/dist/js/adminlte.js HTTP/1.1" 304 0
INFO 2024-01-31 13:35:32,163 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 304 0
INFO 2024-01-31 13:35:47,588 "GET /accounts/login/?next=/ HTTP/1.1" 200 3989
INFO 2024-01-31 13:35:55,187 "POST /accounts/login/ HTTP/1.1" 200 4114
INFO 2024-01-31 13:35:59,745 "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2024-01-31 13:35:59,777 "GET / HTTP/1.1" 200 9298
INFO 2024-01-31 13:36:00,000 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
INFO 2024-01-31 13:36:02,806 "GET / HTTP/1.1" 200 9298
INFO 2024-01-31 13:38:06,836 "GET / HTTP/1.1" 200 9298
INFO 2024-01-31 13:38:09,674 "GET / HTTP/1.1" 200 9298
INFO 2024-01-31 13:38:15,152 "GET / HTTP/1.1" 200 8499
INFO 2024-01-31 13:38:18,949 "GET /site-config HTTP/1.1" 200 10074
INFO 2024-01-31 13:39:25,449 "POST /site-config HTTP/1.1" 200 10137
WARNING 2024-01-31 13:39:25,977 Not Found: /favicon.ico
INFO 2024-01-31 13:39:30,367 "POST /site-config HTTP/1.1" 200 10137
INFO 2024-01-31 13:39:33,650 "POST /site-config HTTP/1.1" 200 10137
INFO 2024-01-31 13:39:48,232 "POST /site-config HTTP/1.1" 200 10119
INFO 2024-01-31 13:39:50,966 "GET /student/list HTTP/1.1" 200 9155
INFO 2024-01-31 13:39:56,119 "GET /site-config HTTP/1.1" 200 10074
INFO 2024-01-31 13:40:05,178 "POST /site-config HTTP/1.1" 200 10085
